date,month,city,available bikes,season,weather condition,temperature (degree C),trips per bike,total bike trips,number of users,registered users (%),occasional_users (%),tot bike trip duration (min),day income (euros),customer satisfaction,new day subscriptions
2020-10-12,10,Madrid,191,autumn,clear,19.67,57,10498,8817,65.0,35.0,11384.6,4212.0,7.59,-4
2020-10-12,10,Berlin,185,autumn,cloudy,6.27,21,3058,2025,62.0,38.0,7083.0,2663.7,7.56,6
2020-10-12,10,London,187,autumn,light rain,12.74,57,3780,3149,63.6,36.4,62264.8,23213.0,8.1,3
2020-10-13,10,Paris,191,autumn,cloudy,23.17,81,11750,9924,62.1,37.9,84611.3,31789.2,7.23,6
2020-10-13,10,Milan,188,autumn,clear,16.5,65,11677,8587,71.0,29.0,172702.0,61837.1,8.15,4
2020-10-13,10,Madrid,188,autumn,heavy rain,22.54,58,1664,1416,56.1,43.9,29253.4,11344.9,8.04,5
2020-10-13,10,Berlin,189,autumn,cloudy,7.2,22,3157,2585,63.2,36.8,52011.3,19432.3,8.59,4
2020-10-13,10,London,192,autumn,cloudy,8.97,24,3460,2610,67.2,32.8,53403.6,19528.2,7.96,5
2020-10-14,10,Paris,188,autumn,light rain,15.53,40,2662,2227,67.4,32.6,73274.6,26759.7,7.48,6
2020-10-14,10,Milan,189,autumn,cloudy,25.96,66,9390,7514,64.8,35.2,172113.9,63757.2,8.11,3
2020-10-14,10,Madrid,190,autumn,light rain,17.84,56,3755,2932,76.0,24.0,115098.2,40045.5,8.05,1
2020-10-14,10,Berlin,192,autumn,clear,15.69,44,8043,6421,75.1,24.9,255568.2,89399.8,7.13,4
2020-10-14,10,London,185,autumn,light rain,8.17,30,2000,1628,65.2,34.8,22024.3,8138.2,7.9,6
2020-10-15,10,Paris,189,autumn,cloudy,9.69,38,5545,4171,61.3,38.7,55006.9,20757.2,8.54,6
2020-10-15,10,Milan,194,autumn,clear,22.49,66,12298,10103,64.7,35.3,202107.3,74896.8,7.58,4
2020-10-15,10,Madrid,193,autumn,heavy rain,17.8,47,1379,1119,69.0,31.0,21833.4,7903.1,7.55,3
2020-10-15,10,Berlin,199,autumn,cloudy,12.64,39,5955,4345,64.0,36.0,42827.8,15932.5,7.88,4
2020-10-15,10,London,196,autumn,cloudy,15.14,51,7635,6203,70.3,29.7,108321.2,38939.9,8.74,-6
2020-10-16,10,Paris,192,autumn,clear,15.01,33,6184,5242,64.2,35.8,130103.6,48344.0,9.07,3
2020-10-16,10,Milan,185,autumn,light rain,15.59,45,2926,2427,64.2,35.8,76383.3,28383.4,6.9,3
2020-10-16,10,Madrid,184,autumn,cloudy,11.17,39,5476,4256,59.3,40.7,17680.6,6743.6,9.06,7
2020-10-16,10,Berlin,190,autumn,light rain,2.83,17,1171,871,70.0,30.0,10560.5,3802.0,7.07,7
2020-10-16,10,London,191,autumn,light rain,11.51,49,3318,2683,64.8,35.2,21367.1,7915.6,7.35,5
2020-10-17,10,Paris,190,autumn,clear,12.02,27,5028,4138,64.8,35.2,114826.3,42542.8,7.4,-6
2020-10-17,10,Milan,189,autumn,cloudy,9.39,25,3670,3104,66.4,33.6,45249.4,16615.0,8.78,1
2020-10-17,10,Madrid,187,autumn,heavy rain,22.22,48,1360,1080,65.6,34.4,34264.3,12634.6,8.82,-6
2020-10-17,10,Berlin,180,autumn,cloudy,10.11,25,3508,2986,64.6,35.4,80600.2,29880.8,7.32,3
2020-10-17,10,London,184,autumn,cloudy,10.49,29,4088,3401,65.1,34.9,35909.8,13276.4,7.75,4
2020-10-18,10,Paris,184,autumn,heavy rain,7.11,39,1084,859,62.2,37.8,24765.9,9299.9,9.13,5
2020-10-18,10,Milan,194,autumn,heavy rain,9.89,38,1128,787,66.3,33.7,7931.4,2914.0,7.38,3
2020-10-18,10,Madrid,189,autumn,light rain,23.56,71,4723,3919,61.4,38.6,95880.6,36170.7,7.53,3
2020-10-18,10,Berlin,194,autumn,heavy rain,8.89,21,616,466,67.0,33.0,6659.2,2437.2,7.42,7
2020-10-18,10,London,197,autumn,cloudy,8.13,32,4790,4346,68.3,31.7,76380.0,27749.0,7.44,4
2020-10-19,10,Paris,190,autumn,cloudy,18.77,52,7486,6504,60.8,39.2,139223.7,52678.9,6.69,-3
2020-10-19,10,Milan,189,autumn,heavy rain,14.86,48,1377,1123,68.4,31.6,42191.4,15327.2,8.73,3
2020-10-19,10,Madrid,187,autumn,clear,19.0,56,10022,8159,62.1,37.9,248007.3,93185.8,7.82,-5
2020-10-19,10,Berlin,187,autumn,clear,11.32,34,6111,4567,66.6,33.4,118249.4,43363.0,7.52,-2
2020-10-19,10,London,183,autumn,cloudy,3.31,27,3809,3248,65.0,35.0,44964.4,16634.7,6.52,-4
2020-10-20,10,Paris,189,autumn,cloudy,16.54,55,7856,6067,64.2,35.8,95892.8,35624.9,7.08,-6
2020-10-20,10,Milan,190,autumn,clear,16.49,81,14642,11956,64.0,36.0,63738.6,23707.6,7.21,-4
2020-10-20,10,Madrid,188,autumn,heavy rain,23.61,67,1895,1753,68.3,31.7,18284.8,6642.9,7.3,0
2020-10-20,10,Berlin,190,autumn,heavy rain,6.22,12,352,268,68.1,31.9,6705.4,2439.0,7.1,3
2020-10-20,10,London,196,autumn,cloudy,16.76,53,7814,6569,62.2,37.8,77086.1,28954.6,7.18,4
2020-10-21,10,Paris,190,autumn,cloudy,16.03,47,6824,5108,62.8,37.2,64937.8,24310.0,7.53,6
2020-10-21,10,Milan,196,autumn,heavy rain,12.4,49,1465,1221,69.5,30.5,35769.5,12915.0,9.09,9
2020-10-21,10,Madrid,181,autumn,clear,22.2,37,6421,5297,66.4,33.6,35245.0,12943.8,6.45,0
2020-10-21,10,Berlin,188,autumn,cloudy,13.83,41,5942,4348,73.0,27.0,51695.2,18303.2,7.15,0
2020-10-21,10,London,188,autumn,cloudy,1.62,1,239,182,69.5,30.5,4851.6,1751.8,7.03,5
2020-10-22,10,Paris,192,autumn,heavy rain,22.07,55,1590,1244,67.7,32.3,33203.3,12102.8,7.52,4
2020-10-22,10,Milan,189,autumn,heavy rain,14.55,34,993,837,63.1,36.9,29603.1,11065.1,8.49,4
2020-10-22,10,Madrid,194,autumn,clear,16.92,46,8649,7392,61.8,38.2,64623.8,24318.9,6.57,6
2020-10-22,10,Berlin,197,autumn,light rain,23.38,64,4469,3814,72.9,27.1,50377.8,17844.0,7.47,3
2020-10-22,10,London,197,autumn,clear,9.81,35,6651,5492,67.4,32.6,160627.3,58668.2,8.66,6
2020-10-23,10,Paris,194,autumn,light rain,15.36,44,3062,2586,68.1,31.9,6193.6,2253.2,8.3,-6
2020-10-23,10,Milan,190,autumn,clear,11.27,38,7004,4890,66.1,33.9,56098.7,20630.1,7.27,-5
2020-10-23,10,Madrid,190,autumn,clear,20.35,55,10124,8684,67.3,32.7,74156.5,27100.1,8.89,-6
2020-10-23,10,Berlin,186,autumn,cloudy,9.11,40,5592,4395,62.6,37.4,139512.0,52294.4,6.39,1
2020-10-23,10,London,181,autumn,cloudy,9.94,34,4711,3685,66.7,33.3,42483.5,15572.4,7.71,-3
2020-10-24,10,Paris,199,autumn,light rain,21.82,47,3318,3019,67.7,32.3,7493.4,2732.0,6.81,4
2020-10-24,10,Milan,184,autumn,cloudy,20.75,60,8347,6377,62.5,37.5,61579.8,23093.3,9.39,4
2020-10-24,10,Madrid,193,autumn,heavy rain,17.6,60,1764,1265,62.5,37.5,41287.1,15486.6,7.98,-3
2020-10-24,10,Berlin,186,autumn,cloudy,9.75,45,6318,5341,58.4,41.6,152357.8,58387.6,7.75,8
2020-10-24,10,London,188,autumn,light rain,9.16,31,2097,1632,67.3,32.7,27290.1,9974.4,7.47,3
2020-10-25,10,Paris,190,autumn,cloudy,12.06,27,3923,3066,64.0,36.0,86635.1,32233.1,8.27,-4
2020-10-25,10,Milan,193,autumn,light rain,21.04,61,4144,3560,68.6,31.4,68215.0,24751.3,7.89,5
2020-10-25,10,Madrid,193,autumn,clear,16.87,68,12490,8512,67.0,33.0,155821.7,57035.5,9.0,-7
2020-10-25,10,Berlin,191,autumn,heavy rain,13.36,28,808,586,69.1,30.9,9063.0,3278.3,7.94,4
2020-10-25,10,London,188,autumn,cloudy,9.62,15,2251,1842,69.0,31.0,17029.0,6163.4,7.13,-6
2020-10-26,10,Paris,191,autumn,light rain,8.18,15,1058,796,65.7,34.3,36929.9,13613.6,9.99,-4
2020-10-26,10,Milan,192,autumn,heavy rain,25.48,56,1617,1127,58.4,41.6,8980.8,3441.0,7.57,8
2020-10-26,10,Madrid,190,autumn,heavy rain,23.14,63,1809,1401,62.6,37.4,19859.8,7444.5,7.79,7
2020-10-26,10,Berlin,194,autumn,light rain,14.1,34,2347,1834,65.3,34.7,7065.5,2610.0,9.29,6
2020-10-26,10,London,194,autumn,cloudy,1.34,1,187,153,69.1,30.9,3863.9,1398.2,7.43,3
2020-10-27,10,Paris,193,autumn,light rain,5.24,10,720,582,67.1,32.9,18099.3,6619.4,9.15,7
2020-10-27,10,Milan,192,autumn,cloudy,10.47,44,6396,5125,67.8,32.2,69023.7,25147.1,7.76,-6
2020-10-27,10,Madrid,196,autumn,clear,16.75,50,9450,7202,66.3,33.7,37533.5,13787.6,7.7,7
2020-10-27,10,Berlin,187,autumn,light rain,5.34,20,1364,1139,58.4,41.6,34004.8,13031.3,7.98,7
2020-10-27,10,London,196,autumn,clear,9.43,29,5509,4576,66.5,33.5,3718.6,1364.9,8.03,-5
2020-10-28,10,Paris,186,autumn,heavy rain,9.03,35,997,837,68.9,31.1,6503.6,2355.8,7.18,-2
2020-10-28,10,Milan,185,autumn,cloudy,11.26,23,3205,2583,58.0,42.0,61460.6,23597.2,8.13,-7
2020-10-28,10,Madrid,186,autumn,heavy rain,19.2,61,1721,1307,62.8,37.2,35823.1,13414.2,7.95,8
2020-10-28,10,Berlin,186,autumn,light rain,7.95,12,813,638,66.5,33.5,5243.1,1924.1,6.71,6
2020-10-28,10,London,191,autumn,clear,12.31,49,9068,8060,60.5,39.5,56622.6,21463.1,7.94,-6
2020-10-29,10,Paris,191,autumn,cloudy,13.91,21,3122,2624,65.3,34.7,103648.5,38296.2,7.33,4
2020-10-29,10,Milan,195,autumn,cloudy,19.07,40,5985,4559,68.2,31.8,127766.2,46444.1,6.57,9
2020-10-29,10,Madrid,191,autumn,clear,11.45,41,7569,5526,62.7,37.3,203405.6,76205.4,9.0,6
2020-10-29,10,Berlin,199,autumn,cloudy,13.97,41,6218,4714,69.6,30.4,39879.9,14392.0,6.85,-6
2020-10-29,10,London,181,autumn,clear,12.05,45,7904,6582,66.4,33.6,47407.0,17409.6,7.05,4
2020-10-30,10,Paris,183,autumn,light rain,7.52,21,1352,1169,62.9,37.1,5861.8,2193.3,7.86,4
2020-10-30,10,Milan,188,autumn,cloudy,27.59,90,12722,9825,66.6,33.4,147832.6,54228.4,8.4,5
2020-10-30,10,Madrid,191,autumn,clear,13.57,29,5401,4355,64.9,35.1,32947.5,12198.9,6.65,-4
2020-10-30,10,Berlin,192,autumn,light rain,8.79,26,1812,1402,64.9,35.1,4436.9,1642.6,8.55,3
2020-10-30,10,London,197,autumn,cloudy,7.0,35,5243,3944,65.8,34.2,7126.8,2626.2,8.05,8
2020-10-31,10,Paris,183,autumn,light rain,14.18,32,2090,1563,64.6,35.4,24122.8,8945.8,8.53,7
2020-10-31,10,Milan,196,autumn,clear,8.34,43,8062,6491,68.8,31.2,181835.2,65896.5,7.06,1
2020-10-31,10,Madrid,190,autumn,light rain,16.76,58,3872,2765,61.6,38.4,63020.3,23750.1,5.68,6
2020-10-31,10,Berlin,184,autumn,cloudy,11.04,25,3528,2993,72.7,27.3,136186.5,48298.0,7.18,6
2020-10-31,10,London,192,autumn,light rain,11.11,32,2221,1799,60.4,39.6,38973.7,14777.6,8.07,1
2020-11-01,11,Paris,191,autumn,clear,13.71,36,6554,4944,66.2,33.8,175057.6,64339.5,7.06,-9
2020-11-01,11,Milan,184,autumn,light rain,19.57,56,3659,2860,68.0,32.0,73508.5,26760.0,7.91,7
2020-11-01,11,Madrid,193,autumn,light rain,21.91,59,4039,2969,69.9,30.1,122106.5,43975.6,8.59,3
2020-11-01,11,Berlin,194,autumn,heavy rain,16.74,52,1530,1305,68.5,31.5,28791.7,10449.3,6.24,-2
2020-11-01,11,London,182,autumn,light rain,7.99,24,1558,1358,63.5,36.5,16303.0,6082.2,8.58,-6
2020-11-02,11,Paris,192,autumn,cloudy,10.39,24,3571,3024,70.6,29.4,65076.5,23348.2,8.56,-3
2020-11-02,11,Milan,181,autumn,light rain,20.13,53,3371,2612,69.9,30.1,26136.0,9415.1,7.63,-6
2020-11-02,11,Madrid,190,autumn,clear,21.22,61,11102,8609,74.4,25.6,243647.4,85588.9,7.15,3
2020-11-02,11,Berlin,187,autumn,heavy rain,8.69,33,938,770,70.1,29.9,30183.9,10861.9,8.18,6
2020-11-02,11,London,188,autumn,light rain,19.66,57,3781,2859,67.1,32.9,115670.3,42320.7,8.89,4
2020-11-03,11,Paris,189,autumn,light rain,2.49,10,708,588,66.9,33.1,8531.1,3124.5,6.79,4
2020-11-03,11,Milan,182,autumn,light rain,5.68,12,806,603,67.6,32.4,2386.3,870.6,7.79,4
2020-11-03,11,Madrid,194,autumn,clear,19.75,58,10908,8536,69.7,30.3,201697.1,72751.6,7.11,-4
2020-11-03,11,Berlin,195,autumn,clear,13.36,33,6274,5334,67.1,32.9,91823.5,33580.6,8.4,4
2020-11-03,11,London,192,autumn,heavy rain,8.22,19,574,475,65.6,34.4,713.4,263.1,7.1,-4
2020-11-04,11,Paris,193,autumn,cloudy,10.87,49,7136,6027,67.4,32.6,89212.0,32586.3,7.58,-4
2020-11-04,11,Milan,187,autumn,cloudy,26.84,82,11525,8297,64.8,35.2,327555.1,121316.4,9.23,5
2020-11-04,11,Madrid,189,autumn,light rain,17.04,55,3685,3060,74.5,25.5,121370.5,42600.5,6.82,4
2020-11-04,11,Berlin,186,autumn,light rain,17.78,58,3840,2966,73.4,26.6,81255.4,28706.4,7.84,-5
2020-11-04,11,London,191,autumn,heavy rain,5.27,33,974,841,66.2,33.8,12670.5,4657.5,7.11,-3
2020-11-05,11,Paris,189,autumn,clear,14.0,58,10525,8344,70.3,29.7,148210.3,53277.1,7.45,1
2020-11-05,11,Milan,188,autumn,light rain,16.27,50,3322,2777,71.5,28.5,16378.9,5848.4,7.47,-8
2020-11-05,11,Madrid,196,autumn,clear,13.26,48,8960,6760,66.1,33.9,53378.3,19637.6,8.98,1
2020-11-05,11,Berlin,193,autumn,cloudy,14.34,36,5363,4332,68.6,31.4,36867.5,13375.1,7.73,6
2020-11-05,11,London,183,autumn,light rain,10.07,28,1805,1644,72.2,27.8,22817.7,8113.8,7.35,4
2020-11-06,11,Paris,192,autumn,light rain,21.28,46,3140,2304,68.5,31.5,70439.9,25569.9,7.22,-5
2020-11-06,11,Milan,189,autumn,clear,6.71,12,2338,1914,65.2,34.8,49966.6,18470.7,7.73,8
2020-11-06,11,Madrid,191,autumn,clear,17.53,43,7936,6583,74.9,25.1,256809.4,89932.5,7.85,-8
2020-11-06,11,Berlin,193,autumn,light rain,8.66,37,2526,1977,70.6,29.4,7047.1,2528.1,7.28,6
2020-11-06,11,London,192,autumn,cloudy,14.51,41,6014,4968,69.8,30.2,27190.2,9798.9,7.11,5
2020-11-07,11,Paris,187,autumn,cloudy,22.38,66,9316,7023,68.8,31.2,550.1,199.4,8.93,-4
2020-11-07,11,Milan,179,autumn,heavy rain,9.1,48,1317,1041,71.4,28.6,38934.9,13906.8,8.55,-5
2020-11-07,11,Madrid,187,autumn,cloudy,24.57,67,9517,8206,68.0,32.0,12048.2,4385.1,8.9,4
2020-11-07,11,Berlin,197,autumn,light rain,8.42,39,2747,1941,66.8,33.2,94781.2,34719.8,6.54,4
2020-11-07,11,London,185,autumn,clear,17.04,55,9788,8873,65.8,34.2,199828.2,73604.4,7.73,5
2020-11-08,11,Paris,190,autumn,light rain,16.59,66,4405,3736,69.8,30.2,46936.2,16918.5,9.31,7
2020-11-08,11,Milan,185,autumn,light rain,9.4,44,2858,2273,65.5,34.5,64360.5,23744.2,8.66,-5
2020-11-08,11,Madrid,197,autumn,light rain,24.04,78,5430,4424,66.1,33.9,177443.8,65271.5,7.88,4
2020-11-08,11,Berlin,184,autumn,light rain,18.96,74,4817,4333,67.4,32.6,108198.4,39509.5,8.05,2
2020-11-08,11,London,180,autumn,light rain,13.61,55,3512,2651,66.4,33.6,23367.6,8580.0,6.91,6
2020-11-09,11,Paris,190,autumn,light rain,11.76,40,2694,2247,64.5,35.5,19571.8,7259.9,8.22,9
2020-11-09,11,Milan,195,autumn,cloudy,17.22,58,8570,6788,66.1,33.9,126740.3,46620.0,9.53,-4
2020-11-09,11,Madrid,189,autumn,light rain,19.55,59,3969,2766,72.2,27.8,98035.3,34859.0,6.2,3
2020-11-09,11,Berlin,193,autumn,cloudy,13.79,30,4397,4137,69.3,30.7,36908.9,13339.9,7.59,9
2020-11-09,11,London,190,autumn,light rain,15.25,44,2949,2293,72.3,27.7,49218.5,17492.2,7.6,3
2020-11-10,11,Paris,184,autumn,light rain,15.43,36,2367,2027,68.2,31.8,68467.7,24901.3,8.85,7
2020-11-10,11,Milan,178,autumn,light rain,19.98,67,4225,3514,62.6,37.4,9751.7,3654.3,8.25,-2
2020-11-10,11,Madrid,186,autumn,heavy rain,17.66,58,1640,1381,71.4,28.6,9388.0,3353.7,8.83,-4
2020-11-10,11,Berlin,186,autumn,clear,10.26,36,6402,5399,66.6,33.4,174221.9,63899.1,9.07,4
2020-11-10,11,London,194,autumn,heavy rain,11.88,27,812,706,71.8,28.2,2515.0,896.4,7.76,4
2020-11-11,11,Paris,192,autumn,clear,11.78,32,5952,4737,69.0,31.0,53267.7,19286.1,7.11,-7
2020-11-11,11,Milan,182,autumn,clear,12.87,43,7477,5756,69.4,30.6,30276.4,10938.3,9.11,0
2020-11-11,11,Madrid,194,autumn,clear,18.37,48,8989,6812,75.5,24.5,384287.7,134120.5,6.7,8
2020-11-11,11,Berlin,184,autumn,cloudy,10.48,42,5838,4848,69.5,30.5,119126.5,43015.0,7.51,0
2020-11-11,11,London,193,autumn,light rain,4.01,6,436,344,67.4,32.6,12009.4,4386.9,8.7,-5
2020-11-12,11,Paris,184,autumn,light rain,18.4,61,3985,3215,63.8,36.2,5923.7,2206.5,7.24,9
2020-11-12,11,Milan,183,autumn,clear,10.9,39,6949,5937,61.1,38.9,22732.7,8589.1,8.13,-4
2020-11-12,11,Madrid,193,autumn,clear,23.47,56,10372,7811,66.2,33.8,256610.2,94309.8,7.37,-7
2020-11-12,11,Berlin,183,autumn,clear,8.57,26,4567,3470,63.0,37.0,147795.5,55272.6,8.19,8
2020-11-12,11,London,187,autumn,cloudy,13.27,38,5362,4164,68.4,31.6,181598.2,65959.0,8.5,5
2020-11-13,11,Paris,178,autumn,cloudy,16.97,53,7133,5780,68.4,31.6,135910.1,49373.6,7.88,8
2020-11-13,11,Milan,193,autumn,heavy rain,14.49,40,1165,995,70.8,29.2,10312.0,3696.4,9.19,3
2020-11-13,11,Madrid,184,autumn,light rain,14.76,30,1989,1489,68.6,31.4,17096.7,6202.4,7.97,-1
2020-11-13,11,Berlin,189,autumn,cloudy,6.37,28,3996,3025,68.2,31.8,2516.1,915.0,8.95,2
2020-11-13,11,London,186,autumn,clear,19.61,64,11452,8774,66.9,33.1,174097.3,63755.8,7.88,4
2020-11-14,11,Paris,182,autumn,heavy rain,12.09,25,693,615,69.6,30.4,13462.3,4857.1,8.42,7
2020-11-14,11,Milan,196,autumn,light rain,7.53,30,2098,1712,60.3,39.7,13189.1,5003.6,7.87,4
2020-11-14,11,Madrid,187,autumn,heavy rain,17.06,54,1540,1261,66.3,33.7,19917.4,7315.7,7.53,-4
2020-11-14,11,Berlin,195,autumn,cloudy,7.62,34,5001,3718,69.2,30.8,142254.1,51438.2,8.76,8
2020-11-14,11,London,189,autumn,light rain,5.05,10,715,611,69.4,30.6,23614.1,8528.9,7.33,5
2020-11-15,11,Paris,195,autumn,cloudy,9.66,19,2816,2249,62.4,37.6,61199.9,22959.5,7.27,7
2020-11-15,11,Milan,190,autumn,clear,15.04,43,7930,6644,65.4,34.6,22663.4,8368.0,7.02,6
2020-11-15,11,Madrid,194,autumn,light rain,15.6,61,4164,3287,65.5,34.5,82971.5,30611.5,7.4,-2
2020-11-15,11,Berlin,192,autumn,clear,9.46,41,7659,5951,67.6,32.4,99259.0,36213.3,8.06,4
2020-11-15,11,London,190,autumn,light rain,7.74,28,1896,1659,63.8,36.2,56332.4,20979.5,8.4,-6
2020-11-16,11,Paris,189,autumn,cloudy,14.37,48,6904,5511,68.2,31.8,232722.4,84639.2,7.83,6
2020-11-16,11,Milan,191,autumn,light rain,12.29,42,2834,2165,64.4,35.6,27239.5,10111.8,8.07,6
2020-11-16,11,Madrid,183,autumn,light rain,7.9,30,1940,1581,65.0,35.0,17347.9,6418.7,6.91,-7
2020-11-16,11,Berlin,182,autumn,heavy rain,5.61,10,293,219,69.2,30.8,4125.0,1492.0,7.13,0
2020-11-16,11,London,193,autumn,heavy rain,8.13,12,370,281,73.7,26.3,2093.1,737.9,8.72,-3
2020-11-17,11,Paris,188,autumn,light rain,9.95,47,3158,2641,68.2,31.8,66358.4,24126.3,8.94,-9
2020-11-17,11,Milan,187,autumn,cloudy,14.75,17,2390,1660,67.0,33.0,17501.5,6405.2,9.05,-5
2020-11-17,11,Madrid,185,autumn,cloudy,15.62,64,8989,7813,71.3,28.7,316612.9,113125.8,5.67,4
2020-11-17,11,Berlin,190,autumn,heavy rain,12.92,43,1255,910,69.8,30.2,18194.0,6555.7,7.84,1
2020-11-17,11,London,192,autumn,light rain,17.09,45,3049,2033,66.8,33.2,65740.2,24087.8,7.49,-3
2020-11-18,11,Paris,191,autumn,clear,3.17,27,4930,3352,62.1,37.9,48327.9,18164.9,8.2,6
2020-11-18,11,Milan,196,autumn,light rain,17.95,55,3797,3247,71.1,28.9,110254.0,39447.4,6.89,3
2020-11-18,11,Madrid,183,autumn,light rain,13.51,34,2195,1876,68.3,31.7,20835.8,7571.0,7.3,1
2020-11-18,11,Berlin,184,autumn,heavy rain,10.98,45,1256,1025,68.2,31.8,9856.3,3584.3,8.62,4
2020-11-18,11,London,190,autumn,cloudy,23.41,67,9644,7535,75.2,24.8,162799.6,56901.1,7.65,6
2020-11-19,11,Paris,179,autumn,light rain,8.26,22,1389,1092,66.7,33.3,14816.2,5432.1,6.78,4
2020-11-19,11,Milan,193,autumn,light rain,19.9,65,4450,3698,68.5,31.5,121419.0,44072.2,8.73,5
2020-11-19,11,Madrid,192,autumn,clear,15.2,49,8974,6520,66.4,33.6,68016.8,24982.5,6.14,4
2020-11-19,11,Berlin,177,autumn,clear,9.34,32,5400,4262,66.0,34.0,85206.2,31351.1,8.74,4
2020-11-19,11,London,183,autumn,cloudy,15.92,50,6917,5927,69.2,30.8,151151.2,54651.7,8.91,5
2020-11-20,11,Paris,192,autumn,light rain,7.3,19,1293,1017,73.4,26.6,19822.2,7002.8,8.36,1
2020-11-20,11,Milan,193,autumn,cloudy,8.87,9,1451,1216,60.8,39.2,10942.9,4141.8,8.53,-2
2020-11-20,11,Madrid,194,autumn,clear,22.26,47,8795,6473,73.4,26.6,137975.4,48727.5,8.57,3
2020-11-20,11,Berlin,195,autumn,clear,17.55,53,9847,7984,71.9,28.1,204970.3,73017.6,7.9,3
2020-11-20,11,London,192,autumn,heavy rain,0.05,1,28,23,75.5,24.5,426.6,148.9,7.71,-5
2020-11-21,11,Paris,191,autumn,light rain,12.22,33,2268,1802,69.1,30.9,48198.8,17442.5,7.73,-3
2020-11-21,11,Milan,188,autumn,heavy rain,22.41,45,1296,1019,64.7,35.3,15892.0,5888.2,8.71,-8
2020-11-21,11,Madrid,182,autumn,cloudy,19.57,45,6243,5031,75.1,24.9,146728.3,51339.1,7.87,6
2020-11-21,11,Berlin,194,autumn,light rain,-0.5,1,68,54,63.4,36.6,671.1,250.5,8.67,1
2020-11-21,11,London,188,autumn,light rain,7.82,14,942,780,67.1,32.9,8519.7,3117.1,8.8,-7
2020-11-22,11,Paris,191,autumn,light rain,7.06,23,1561,1313,69.9,30.1,6830.7,2460.1,8.94,5
2020-11-22,11,Milan,190,autumn,light rain,7.9,17,1198,914,69.8,30.2,8480.3,3056.7,7.62,5
2020-11-22,11,Madrid,186,autumn,clear,13.58,37,6721,6060,70.5,29.5,84363.2,30284.7,7.94,4
2020-11-22,11,Berlin,190,autumn,light rain,8.4,17,1173,893,68.6,31.4,3852.0,1397.4,8.89,2
2020-11-22,11,London,183,autumn,light rain,10.01,39,2549,2152,71.8,28.2,21108.3,7522.8,6.44,-5
2020-11-23,11,Paris,185,autumn,clear,25.15,68,12035,9862,69.2,30.8,37631.9,13606.8,6.4,-4
2020-11-23,11,Milan,191,autumn,cloudy,19.4,46,6688,5912,67.2,32.8,217776.3,79609.2,6.89,7
2020-11-23,11,Madrid,199,autumn,cloudy,11.38,30,4545,3430,61.7,38.3,29211.4,10999.6,9.03,8
2020-11-23,11,Berlin,181,autumn,light rain,13.04,32,2070,1668,65.2,34.8,30199.4,11158.8,6.21,2
2020-11-23,11,London,194,autumn,cloudy,1.19,15,2314,1941,66.3,33.7,31148.0,11442.8,6.47,2
2020-11-24,11,Paris,183,autumn,clear,12.91,41,7265,6056,70.2,29.8,69310.4,24923.3,7.85,6
2020-11-24,11,Milan,188,autumn,heavy rain,15.73,55,1567,1402,68.0,32.0,959.7,349.3,8.24,-4
2020-11-24,11,Madrid,188,autumn,cloudy,25.14,68,9642,8293,68.2,31.8,79719.4,28979.6,7.86,4
2020-11-24,11,Berlin,196,autumn,light rain,11.14,19,1367,1161,65.0,35.0,14312.0,5295.1,7.49,4
2020-11-24,11,London,193,autumn,clear,18.24,50,9237,8641,66.8,33.2,169755.9,62210.5,7.68,6
2020-11-25,11,Paris,189,autumn,clear,13.77,62,11340,9645,73.0,27.0,66485.2,23535.6,8.01,7
2020-11-25,11,Milan,192,autumn,heavy rain,18.96,57,1658,1419,68.4,31.6,42854.5,15564.6,8.6,3
2020-11-25,11,Madrid,199,autumn,clear,20.3,53,10216,8003,70.4,29.6,92754.7,33317.9,8.96,6
2020-11-25,11,Berlin,189,autumn,cloudy,14.97,62,8849,7068,69.2,30.8,46699.1,16886.4,7.75,8
2020-11-25,11,London,192,autumn,light rain,10.55,51,3462,2898,60.0,40.0,34071.8,12947.5,7.51,-7
2020-11-26,11,Paris,188,autumn,light rain,11.79,39,2576,1842,76.3,23.7,20420.8,7095.0,6.69,0
2020-11-26,11,Milan,181,autumn,clear,10.95,38,6576,4993,64.4,35.6,107863.3,40032.3,7.61,-2
2020-11-26,11,Madrid,191,autumn,cloudy,21.49,80,11611,9463,60.8,39.2,112284.3,42483.6,8.74,6
2020-11-26,11,Berlin,182,autumn,clear,14.5,32,5602,4992,72.7,27.3,115639.5,40997.5,8.73,6
2020-11-26,11,London,186,autumn,cloudy,6.32,32,4470,3429,64.1,35.9,4577.5,1702.1,7.97,2
2020-11-27,11,Paris,185,autumn,cloudy,17.46,51,7193,6157,68.1,31.9,154494.2,56198.4,7.71,4
2020-11-27,11,Milan,198,autumn,cloudy,22.45,69,10303,8929,65.8,34.2,175607.2,64682.3,6.33,-4
2020-11-27,11,Madrid,182,autumn,cloudy,15.08,58,7974,7398,70.9,29.1,174867.4,62652.8,8.28,4
2020-11-27,11,Berlin,184,autumn,cloudy,10.62,38,5370,4710,66.4,33.6,128028.5,47004.1,8.5,4
2020-11-27,11,London,186,autumn,light rain,18.27,70,4618,4077,64.9,35.1,92168.5,34120.0,7.8,-4
2020-11-28,11,Paris,198,autumn,clear,19.91,64,12089,10100,64.9,35.1,456665.1,169052.1,9.44,4
